1052,21.5
261,5.5
760,16.167
409,8.875
249,6
293,6.1667
2337,49.125
941,19.958
376,8.1667
569,12.083
1015.5,21.125
366,7.7292
403,8.6667
649,13.667
3113,65.833
314.5,6.6667
559.5,11.167
1220.5,25.458
731,15.667
2333.5,48.833
642,13.75
558,11.625
1157,24.083
1011.5,20.792
663,14.5
617.5,13.167
1112.5,23.417
494,10.542
467,10.042
370.5,7.5
1577.5,34.083
756,16.708
1448,30.167
199,4.25
775,15.75
1056,22.5
854,18.208
512,11.333
422.5,8.4583
1721.5,35.708
762,15.625
382,8.125
440.5,9.0417
635,13.625
2019,41.167
1322,27.708
1392,28.25
1005.5,21.25
763.5,16.875
555,10.917
1143.5,24
390.5,8.0833
239.5,5.6667
920.5,18.792
719.5,15
936.5,19.167
603,12.375
583.5,11.917
511,10.625
788,16.708
1327.5,28.083
397.5,7.9167
689.5,14.583
522,11.125
547.5,11.25
406.5,8.5
1325,27.708
574.5,12.042
2156,44.167
1705,35.042
837.5,17.667
614.5,13.5
626,13.292
386,8.0417
482.5,10.125
1351,28.75
998.5,21.083
343,6.9583
873,18.042
695,14.292
477.5,9.8333
264,6
811,16.667
490,9.9583
675,14
261.5,5.375
1074,22.375
1565,32.833
843,17.875
772,16.208
397.5,7.9583
650,14.083
637,13.875
443,9.4167
243.5,5.2083
1039,20.958
327.5,7.0417
1482,30.625
289,6.4167
462,10.542
411,8.75
566.5,11.625
346.5,7.0833
616,12.667
346.5,7.5833
1072.5,22.458
766,15.625
237,5.2083
806.5,16.75
674.5,14.792
1080.5,22.292
547,11.625
1069.5,22.167
266.5,5.5
2446,51
960,20.208
486,9.875
612,12.875
422,8.625
1036,22.917
666,14.042
268,5.9583
397.5,8.625
1411,28.083
467.5,9.8333
1171.5,25.167
317,6.8333
394.5,8.5833
817.5,16.625
927,19.708
1005,21.5
402,8.0417
268.5,5.5417
824.5,17.167
374.5,7.2083
426,8.9167
451,9.875
635,12.417
405.5,8.375
1751,36.083
895.5,18.75
626,13.25
355,7.5417
196,4.0417
920.5,20.042
1150.5,23.542
596.5,12.25
253.5,5.125
407.5,8.7917
458,9.9583
2899.5,60.25
595,12.583
561,11.667
637,13.146
610.5,12.875
413,8.875
1210,25.208
270.5,5.0417
733.5,15.458
499.5,9.6667
838.5,17.125
910.5,19
613.5,12.792
638.5,13.583
1566,32.5
1191,23.667
1207,24.625
706,14.667
511.5,10.875
665,13.667
270,5.4583
583,12.042
334,6.75
1397.5,28.708
193,4.2083
1145,23.542
422,8.375
909,18.958
491,10.458
769,15.417
513,10.75
737,15.667
418,8.5417
1824,37.25
1185,24.5
1954.5,41.708
1195,24.667
703,14
605.5,12.583
1806,36.75
524,10.708
246,5.125
1956.5,42
599.5,12.458
994.5,21.125
1059.5,21.917
953.5,19.5
510,10.25
996,19.958
586,11.625
1160,23.792
368.5,8
614.5,12.75
515.5,10.542
857.5,18.625
701,14.958
442,8.5417
1622.5,34.167
2405.5,49.833
1109.5,23.083
1536.5,32.021
597.5,11.875
771,16.167
1773,36.667
919,18.917
494.5,9.9167
947.5,19.667
663.5,13.958
1805,37.417
443,9.375
238.5,4.9583
758,15.667
462.5,9.4167
775,15.625
939.5,19.792
709.5,14.792
841.5,16.958
249.5,5.5417
354,7.5417
725,15
1478,30.917
1256,25.542
340,7.4583
1812,36.417
529.5,11.833
721.5,15.375
800.5,17
1614,33.708
1065.5,22.375
863.5,18.792
639,13.333
967.5,21.042
1083,22.5
1514.5,31.917
244,5.375
634,13.125
2921,62.583
821.5,17.458
372.5,7.2083
798.5,16.5
338,7.4167
1162,23.625
445.5,9.1667
1722.5,34.833
843.5,17.75
891.5,18.792
493.5,10.75
581,11.875
1268,25.667
543,11
426.5,8.875
878.5,18.75
819.5,16.583
1209.5,25.792
538.5,11.333
366.5,7.75
766,16.292
495.5,9.5
509,10.792
784,15.917
588,12.208
405,8.375
1867,39.167
512,10.583
505.5,10.583
269.5,5.9583
267.5,5.875
1391,29.083
1421,29.542
768,16.083
299,6.4583
1259,25.917
580,12.042
729,15.458
522.5,11.167
1866,38.208
1151,23.667
495,10.625
448,9.7083
685.5,14.125
501,10.458
862.5,18.5
918.5,18.792
434.5,9.125
741,14.792
1336.5,29.167
506,10.125
770,16.125
470.5,10.208
656,14.417
386,8.375
964.5,20.5
613,12.083
451.5,9.625
1327,27.333
289,6.4167
1132,23.458
1421.5,29.083
1389.5,28.833
1063.5,21.625
